account,date_added_to_library,audible_product_id,locale,title,subtitle,authors,narrators,length_in_minutes,description,publisher,has_pdf,series_names,series_order,community_rating_overall,community_rating_performance,community_rating_story,coverOid,is_abridged,date_published,categories,my_rating_overall,my_rating_performance,my_rating_story,my_libation_tags,book_liberated_status,pdf_liberated_status,content_type,audio_format,language,last_downloaded,last_downloaded_version
victor.tolbert@gmail.com,8/21/2020 8:26:31PM,B00GOCQJIU,us,Things That Matter,"Three Decades of Passions, Pastimes and Politics",Charles Krauthammer,"Charles Krauthammer, George Newbern",732,"<p>From America’s preeminent columnist, named by the<i> Financial Times</i> the most influential commentator in the nation, a must-have collection of Charles Krauthammer’s essential, timeless writings. </p> <p>A brilliant stylist known for an uncompromising honesty that challenged conventional wisdom at every turn, Krauthammer dazzled readers for decades with his keen insight into politics and government. His weekly column was a must-read in Washington and across the country. Don’t miss the best of Krauthammer’s intelligence, erudition, and wit collected in one volume. </p> <p>Listeners will find here not only the country’s leading conservative thinker offering a pas­sionate defense of limited government, but also a highly independent mind whose views - on feminism, evolution and the death penalty, for example - defy ideological convention.</p> <p><i>Things That Matter</i> also features several of Krautham­mer’s major path-breaking essays - on bioeth­ics, on Jewish destiny and on America’s role as the world’s superpower - that have pro­foundly influenced the nation’s thoughts and policies. And finally, the collection presents a trove of always penetrating, often bemused reflections on everything from border collies to Halley’s Comet, from Woody Allen to Win­ston Churchill, from the punishing pleasures of speed chess to the elegance of the perfectly thrown outfield assist.</p> <p>With a special, highly autobiographical introduction, in which Krauthammer reflects on the events that shaped his career and political philosophy, this indispensable chronicle takes the listener on a fascinating journey through the fashions and follies, the tragedies and triumphs, of the last three decades of American life.</p>",Random House Audio,False,,,4.585128,4.502328,4.5910153,41qYyZO+FvL,False,12/11/2013 8:00:00AM,"United States, Social Sciences, Essays, Conservatism & Liberalism",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 8:22:00PM,B07NLL95S4,us,Maybe You Should Talk to Someone,"A Therapist, HER Therapist, and Our Lives Revealed",Lori Gottlieb,Brittany Pressley,861,"<p>Now being developed as a television series with Eva Longoria and ABC!  </p> <p>""An irresistibly addictive tour of the human condition."" (<i>Kirkus</i>, starred review)</p> <p>""Rarely have I read a book that challenged me to see myself in an entirely new light, and was at the same time laugh-out-loud funny and utterly absorbing."" (Katie Couric)</p> <p>""This is a daring, delightful, and transformative book."" (Arianna Huffington, founder, <i>Huffington Post</i> and founder & CEO, Thrive Global)</p> <p>""Wise, warm, smart, and funny. You must read this book."" (Susan Cain, <i>New York Times</i> best-selling author of <i>Quiet</i>)</p> <p>From a <i>New York Times</i> best-selling author, psychotherapist, and national advice columnist, a hilarious, thought-provoking, and surprising new book that takes us behind the scenes of a therapist's world - where her patients are looking for answers (and so is she).  </p> <p>One day, Lori Gottlieb is a therapist who helps patients in her Los Angeles practice. The next, a crisis causes her world to come crashing down. Enter Wendell, the quirky but seasoned therapist in whose of­fice she suddenly lands. With his balding head, cardigan, and khakis, he seems to have come straight from Therapist Central Casting. Yet he will turn out to be anything but.  </p> <p>As Gottlieb explores the inner chambers of her patients' lives - a self-absorbed Hollywood producer, a young newlywed diagnosed with a terminal illness, a senior citizen threatening to end her life on her birthday if nothing gets better, and a 20-something who can't stop hooking up with the wrong guys - she finds that the questions they are struggling with are the very ones she is now bringing to Wendell.  </p> <p>With startling wisdom and humor, Gottlieb invites us into her world as both clinician and patient, examining the truths and fictions we tell ourselves and others as we teeter on the tightrope between love and desire, meaning and mortality, guilt and redemption, terror and courage, hope and change.  </p> <p><i>Maybe You Should Talk to Someone</i> is revolutionary in its candor, offering a deeply personal yet universal tour of our hearts and minds and providing the rarest of gifts: a boldly revealing portrait of what it means to be human and a disarmingly funny and illuminating account of our own mysterious lives and our power to transform them.</p>",Audible Studios,False,,,4.715588,4.800304,4.7032223,51KrBjE9ajL,False,4/2/2019 7:00:00AM,"Biographies & Memoirs, Personal Success, Love, Dating & Attraction, Psychology",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 8:14:37PM,B088GM3KKN,us,A Short Account of the History of Mathematics,,W. W. Rouse Ball,Tony Shalhoub,30,"<p>In his soft yet captivating voice, award-winning actor Tony Shalhoub (<i>Marvelous Mrs. Maisel</i>, <i>Monk</i>) calmly tells the tale of how the ancient Greeks formalized the study of mathematics based on Phoenician teachings.  </p> <p>Bedtime stories are narrated by the world’s most celebrated voices and written with no beginning, middle, or end so you don’t stay up to hear what happens next. They're interesting enough to give your mind something to focus on, but delivered in a way that encourages sleep. </p> <p>This title is part of the Audible Sleep Collection, exclusive audio experiences created to invite relaxation and sleep. New and free for members.</p>",Audible Originals,False,,,4.239753,4.5851703,4.13935,518VGd-9HlL,False,5/14/2020 8:00:00AM,"Physical Illness & Disease, Mathematics",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 7:39:05PM,B00R8HJRZM,us,Becoming Steve Jobs,The Evolution of a Reckless Upstart into a Visionary Leader,"Brent Schlender, Rick Tetzeli",George Newbern,981,"<p>There have been many books - on a large and small scale - about Steve Jobs, one of the most famous CEOs in history. But this book is different from all the others. </p> <p><i>Becoming Steve Jobs</i> takes on and breaks down the existing myth and stereotypes about Steve Jobs. The conventional, one-dimensional view of Jobs is that he was half genius, half jerk from youth, an irascible and selfish leader who slighted friends and family alike. <i>Becoming Steve Jobs </i>answers the central question about the life and career of the Apple cofounder and CEO: How did a young man so reckless and arrogant that he was exiled from the company he founded become the most effective visionary business leader of our time, ultimately transforming the daily lives of billions of people? </p> <p>Drawing on incredible and sometimes exclusive access, Schlender and Tetzeli tell a different story of a real human being who wrestled with his failings and learned to maximize his strengths over time. Their rich, compelling narrative is filled with stories never told before from the people who knew Jobs best and who decided to open up to the authors, including his family, former inner circle executives, and top people at Apple, Pixar, and Disney. In addition Brent knew Jobs personally for 25 years and drew upon his many interviews with him, on and off the record, in writing the book. He and Rick humanize the man and explain, rather than simply describe, his behavior. Along the way the book provides rich context about the technology revolution we all have lived through and the ways in which Jobs changed our world. </p> <p>Schlender and Tetzeli make clear that Jobs' astounding success at Apple was far more complicated than simply picking the right products: he became more patient, he learned to trust his inner circle, and he discovered the importance of growing the company incrementally rather than only shooting for dazzling, game-changing products.</p>",Random House Audio,False,,,4.680688,4.6376743,4.689622,51eXLWYrV5L,False,3/24/2015 7:00:00AM,"Business, Business & Careers, Entertainment & Celebrities, Science & Technology",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,8/21/2020 7:39:05PM,1549121669,us,That Will Never Work,The Birth of Netflix and the Amazing Life of an Idea,Marc Randolph,Marc Randolph,660,"<p><b>In the tradition of Phil Knight's </b><b><i>Shoe Dog</i></b><b> comes the incredible untold story of how Netflix went from concept to company—all revealed by co-founder and first CEO Marc Randolph.</b></p> <p>Once upon a time, brick-and-mortar video stores were king. Late fees were ubiquitous, video-streaming unheard was of, and widespread DVD adoption seemed about as imminent as flying cars. Indeed, these were the widely accepted laws of the land in 1997, when Marc Randolph had an idea. It was a simple thought—leveraging the internet to rent movies—and was just one of many more and far worse proposals, like personalized baseball bats and a shampoo delivery service, that Randolph would pitch to his business partner, Reed Hastings, on their commute to work each morning.</p> <p>But Hastings was intrigued, and the pair—with Hastings as the primary investor and Randolph as the CEO—founded a company. Now with over 150 million subscribers, Netflix's triumph feels inevitable, but the twenty first century's most disruptive start up began with few believers and calamity at every turn. From having to pitch his own mother on being an early investor, to the motel conference room that served as a first office, to server crashes on launch day, to the now-infamous meeting when Netflix brass pitched Blockbuster to acquire them, Marc Randolph's transformational journey exemplifies how anyone with grit, gut instincts, and determination can change the world—even with an idea that many think will never work.</p> <p>What emerges, though, isn't just the inside story of one of the world's most iconic companies. Full of counter-intuitive concepts and written in binge-worthy prose, it answers some of our most fundamental questions about taking that leap of faith in business or in life: How do you begin? How do you weather disappointment and failure? How do you deal with success? What even <i>is </i>success?</p> <p>From idea generation to team building to knowing when it's time to let go, <i>That Will Never Work</i> is not only the ultimate follow-your-dreams parable, but also one of the most dramatic and insightful entrepreneurial stories of our time.</p>",Hachette Audio,False,,,4.68442,4.739814,4.689134,413kh5CNm+L,False,9/17/2019 7:00:00AM,"Career Success, Management, Entrepreneurship, Workplace Culture",0,0,0,,NotLiberated,,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,3/11/2020 9:42:43PM,B077BVXQ4D,us,Lead from the Outside,How to Build Your Future and Make Real Change,Stacey Abrams,Stacey Abrams,435,"<p><b>This program was previously published as </b><b><i>Minority Leader</i></b><b>. This updated edition includes a new preface written and read by Stacey Abrams. </b></p> <p>""Abrams's own grit, coupled with her descriptions of much stumbling and self-doubt, will make [<i>Lead from the Outside</i>] touch you in a way few books by politicians can."" (<i>The New York Times</i>) </p> <p>National leader Stacey Abrams has written the guide to harnessing the strengths of being an outsider and succeeding anyway. </p> <p>Leadership is hard. Convincing others - and yourself - that you are capable of taking charge and achieving more requires insight and courage. <i>Lead from the Outside</i> is the handbook for outsiders, written with an eye toward the challenges that hinder women, people of color, the working class, members of the LGBTQ community, and millennials ready to make change. </p> <p>Stacey uses her hard-won insights to break down how ambition, fear, money, and failure function in leadership, and she includes practical exercises to help you realize your own ambition and hone your skills. <i>Lead from the Outside</i> discusses candidly what Stacey has learned over the course of her impressive career in politics, business, and the nonprofit world: that differences in race, gender, and class provide vital strength, which we can employ to rise to the top and create real and lasting change.</p>",Macmillan Audio,False,,,4.8081985,4.862803,4.8022633,514Fu40PWNL,False,4/24/2018 7:00:00AM,"Racism & Discrimination, Leadership, Personal Success, Politicians, Politics & Government",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,2/22/2020 9:59:34PM,B082VKHVCL,us,Tiny Habits,The Small Changes That Change Everything,BJ Fogg PhD,BJ Fogg PhD,682,"<p><b><i>New York Times </i></b><b>Best Seller </b></p> <p><b>A habit expert from Stanford University shares his breakthrough method for building habits quickly and easily. With </b><b><i>Tiny Habits </i></b><b>you’ll increase productivity by tapping into positive emotions to create a happier and healthier life. Dr. Fogg’s new and extremely practical method picks up where </b><b><i>Atomic Habits</i></b><b> left off. </b></p> <p>BJ Fogg is here to change your life - and revolutionize how we think about human behavior. Based on 20 years of research and Fogg’s experience coaching more than 40,000 people, <i>Tiny Habits</i> cracks the code of habit formation. With breakthrough discoveries in every chapter, you’ll learn the simplest proven ways to transform your life. Fogg shows you how to feel good about your successes instead of bad about your failures. </p> <p>This proven, step-by-step guide will help you design habits and make them stick through positive emotion and celebrating small successes. Whether you want to lose weight, de-stress, sleep better, or be more productive each day, <i>Tiny Habits </i>makes it easy to achieve - by starting small. </p>",Audible Studios,True,,,4.6535087,4.6664925,4.6647305,517lVpSW+vL,False,1/14/2020 8:00:00AM,"Career Success, Personal Success, Time Management",0,0,0,,NotLiberated,NotLiberated,Product,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,1/28/2020 11:03:04AM,B009RQZDHS,us,Crucial Conversations,"Tools for Talking When Stakes Are High, Second Edition",Kerry Patterson,Joseph Grenny,387,"<p><b>The <i>New York Times</i> best seller that changed the way millions communicate is now available in audio.</b> </p> <p>Perhaps once a decade, a book comes along that transforms people's lives in a very real, measurable way. This is one of them. </p> <p><i>Crucial Conversations</i> exploded onto the scene 10 years ago and revolutionized the way people communicate when stakes are high, opinions vary, and emotions run strong. Since then, millions of people have learned how to hold effective crucial conversations and have dramatically improved their lives and careers thanks to the methods outlined in this book. </p> <p>Now, the authors have revised their best-selling classic to provide even more ways to help you take the lead in any tough conversation:</p> <ul> <li>New firsthand accounts of how these skills changed readers' lives</li> <li>New case studies showing how business leaders successfully applied these methods to achieve results</li> <li>New links to videos teaching what to do and what to avoid during crucial conversations</li> <li>New research findings offering fresh insights for applying the skills taught in the book</li> </ul> <p><i>Crucial Conversations</i> is filled with practical advice you can start using today:</p> <ul> <li>Prepare for high-stakes conversations</li> <li>Make it safe to talk about almost anything</li> <li>Transform unpleasant emotions into powerful dialogue</li> <li>Be persuasive, not abrasive</li> </ul> <p><i>Crucial Conversations</i> gets you past the hard parts of dialogue and helps you achieve relationships that are real, productive, and that will enrich your life and career.</p>",McGraw-Hill Education,False,,,4.5729547,4.548464,4.5037475,61amggUXwFL,False,1/1/2012 10:57:00AM,"Career Success, Communication & Social Skills, Negotiating",0,0,0,,NotLiberated,,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,12/9/2019 9:03:20AM,B0773XK7QQ,us,You Need a Budget,"The Proven System for Breaking the Paycheck-to-Paycheck Cycle, Getting out of Debt, and Living the Life You Want",Jesse Mecham,Jesse Mecham,294,"<p>For most people, budgeting conjures up the same feelings as, say, prison and dieting. But your initial instinct couldn't be further from the truth. You just haven't budgeted the right way. </p> <p><i>You Need a Budget</i> will teach you four simple rules to completely revolutionize the way you think about managing your money. With a budget, you'll break the paycheck-to-paycheck cycle, get out of debt, and save more money. A liberating, enabling, empowering budget will actually make you feel more free, not more restricted. The YNAB philosophy is centered around these four rules: </p> <p></p> <ul> <li>Give every dollar a job. Take your cash, checking, and saving accounts and assign jobs to that money. Begin now with what you have on hand. Then follow your plan. Pick your priorities, and make sure your dollars are helping you move closer to the things you care about most. </li> <li>Embrace your true expenses. Look ahead and identify the larger, less frequent expenses that tend to sneak up on you. Break those expenses into manageable monthly amounts. Consider insurance premiums, birthdays, holidays, charitable giving, car repairs, etc. This practice evens out your cash outflows, decreases your stress, and helps you make better decisions. </li> <li>Roll with the punches. Accept the fact that life always changes and you'll likely always go over budget somewhere. If an unexpected expense comes up and you need to change your budget, just change it. The YNAB philosophy not only tolerates changing your budget but encourages it. </li> <li>Age your money. The goal of this rule is to increase the time between the moment you earn money and the moment you spend that money. In other words, if you're going to break the paycheck-to-paycheck cycle, you need to learn to live on money you earned a month or two months or even three months ago. </li> </ul> <p></p> <p>YNAB's four rules are the pillars of a tried-and-true system that gets you to engage with your money every day. It helps you change your behavior so that you're proactive and in control of your finances. It's not about stressing over last month's statement; instead, you're looking ahead and actively deciding how you want and need to build a life of meaning, not stress. </p>",HarperAudio,True,,,4.613338,4.6678967,4.5855074,51N9TaEGoWL,False,12/26/2017 8:00:00AM,Money Management & Budgeting,0,0,0,,NotLiberated,NotLiberated,Product,"64 Kbps, 22.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG72DQQ,us,Episode 8: The Storyteller,,Westbrook Media,Will Smith,36,"By late 1988, hip hop was more popular than ever. But a tragedy at a concert fueled a different narrative: that rap music was dangerous. Enter Slick Rick, an artist well-aware of the power of storytelling.",Audible Originals,False,Class of '88,1 : Class of '88,4.931818,4.909091,4.840909,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG2WN64,us,Episode 7: Brothers and Sisters,,Westbrook Media,Will Smith,28,NWA’s landmark album Straight Outta Compton might never have happened without the help of of three teenage girls from Rialto. This is the story of JJ Fad.,Audible Originals,False,Class of '88,9 : Class of '88,5,5,5,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG3GJZ4,us,Episode 6: The Showstoppers,,Westbrook Media,Will Smith,31,"In 1988, Salt-N-Pepa found that they had “crossed over” with their hit song Push It. But success came with its own set of problems, especially for female rappers.",Audible Originals,False,Class of '88,7 : Class of '88,5,5,5,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG3G34W,us,Episode 3: Follow the Leader,,Westbrook Media,Will Smith,29,"Hip-hop started as a DJ-led medium. But with the rise of rappers like Rakim and Queen Latifah, MC’s were moving to center stage.",Audible Originals,False,Class of '88,6 : Class of '88,5,5,5,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG1FLPN,us,Trailer,,Westbrook Media,Will Smith,1,"<p>Hip hop reigns as the genre that influences every aspect of our culture. From fashion to film, the origins of this prolific sound can be traced back to one year - 1988. Through the unique perspective and personal experiences of host Will Smith, <i>Class of ’88</i> reveals the milestone moments, albums and artists that inspired a sonic evolution and secured 1988 as hip hop’s most important year.</p>",Audible Originals,False,Class of '88,3 : Class of '88,5,5,5,614Agd01lZL,False,9/21/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJFZDTCW,us,Episode 1: The Battle for World Supremacy,,Westbrook Media,Will Smith,31,"In January of 1988, the music industry was treating hip hop like a fad. But that was all about to change – along with the lives of two kids from Philly. Host Will Smith brings us straight into the most pivotal year in hip hop history. It started at the Battle for World Supremacy, the world’s largest DJ competition in NYC.",Audible Originals,False,Class of '88,4 : Class of '88,5,5,5,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG2BBH4,us,Episode 5: Yo! MTV Raps. Finally.,,Westbrook Media,Will Smith,29,"For years, rap music was mostly absent from MTV. But the debut of Yo! MTV Raps changed everything. For better, and for worse.",Audible Originals,False,Class of '88,8 : Class of '88,5,5,5,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG211P4,us,Episode 4: Black Steel in the Hour of Chaos,,Westbrook Media,Will Smith,32,"In the summer of 1988, Public Enemy dropped an album that would take them to the top of the charts, to front page news, and even to a stage in New York’s most notorious jail – Rikers Island.",Audible Originals,False,Class of '88,5 : Class of '88,5,5,4.8,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,11/16/2023 6:36:16AM,B0CJG24ZMS,us,Episode 2: Kings of Rock,,Westbrook Media,Will Smith,29,"Run-DMC were the kings of hip hop. But in 1988, they faced new competition from a generation of artists they had helped inspire.",Audible Originals,False,Class of '88,2 : Class of '88,5,5,5,614Agd01lZL,False,10/26/2023 7:00:00AM,Entertainment & Celebrities,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSLBQJN,us,Episode Nine: Sketch Goes to the Movies,,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,31,"Keegan explores the intersection of sketch comedy and feature films; from narratives that form a backdrop for a series of sketches, like <i>Airplane!</i>, to parody comedies like the <i>Scary Movie</i> franchise, to his own childhood experience watching the cult classic sketch movie, <i>Kentucky Fried Movie</i>.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,4 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,5,5,5,61+zJ5T0lrL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSJTSRV,us,"Episode Six: The British are Coming, the British are Coming",,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,39,"Keegan dives into the rich history of British comedy and touches on how it differs from American humor; with it’s uber-polite performers, who brilliantly balance the line between sophistication and brashness. He also shares his own experience from his early days on the stage, and his performance in a delightful, and slap-dash, Shakespeare revue.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,9 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,4.6363635,4.5,4.6,61CMRzMSr6L,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSH99VX,us,Episode Three: Variety is the Spice of Life,,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,29,"Keegan details the first use of the term “sketch” in the 18th century. He takes us on a journey through the evolution from variety theater revues to Vaudeville, and how that path takes us to what we know today as a “variety TV show”. Keegan also shares his own early experience with the variety format; performing with a local troupe while he was in school in Detroit.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,8 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,5,4.875,5,613NeJWketL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSLF76P,us,Episode Two: I’m Gonna Get Medieval On Ya,,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,37,"We jump forward to medieval times, and the royal jesters’ politically sensitive role in court politics. Keegan moves on to describe the traveling troupes of Commedia del’Arte and their performers who forged comedy character tropes we know and love in sketch today. Keegan also shares his experiences as a performer at a Renaissance faire in Michigan… and yes he still has the full wardrobe.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,2 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,5,5,4.923077,61XdS7GQtPL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSKP37Z,us,Episode Ten: The Best Time to Plant a Tree,,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,40,"In this final chapter Keegan looks to the future of sketch comedy, highlights some of the most talented up-and-coming sketch creators, and shares his excitement of the great diversity of tomorrow’s stars. He explores evolving technology and the accessibility of the next generation to create and distribute their own sketches…with nothing but a phone in their pocket and a good idea.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,1 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,4.896465,4.92973,4.8474116,61NDPlbfETL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSHPLNT,us,Episode Eight: The Tools and Schools of Fools,,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,38,"Keegan introduces us to the world’s great comedy training academies; from the UK’s Cambridge Footlights, to Improv Olympic, and Upright Citizen’s Brigade. He takes a deep dive into his tenure at The Second City; the alma mater of hundreds of today’s best comedic performers. He also shares his experience as part of an on-screen improv troupe, and star of Mike Birbiglia’s film about improv; <i>Don’t Think Twice</i>.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,5 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,5,5,4.9,61Uvk-30McL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSLCQ4N,us,Episode Seven: The Me Generation (Working Title),,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,40,"Keegan shares his own early experiences in Hollywood; from meeting Jordan Peele and working on <i>MadTV</i>, to watching the popular sketch shows of his generation (<i>Chappelle</i>, <i>Amy Schumer</i>, <i>Mr. Show</i>) and how these greats and others inspired the creation of his show, <i>Key & Peele</i>.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,6 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,4.6363635,4.888889,4.888889,61m-p9UDKIL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSHSXBY,us,"Episode One: The Earth Cooled, and Then the Dinosaurs Came",,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,33,"Keegan covers the pre-history of sketch comedy, and dives into some of the seeds of comedy, drama and theater; which were planted by Sumerians and the Ancient Greeks. He also takes us on a personal history and explores his own career in comedy; including growing up in Detroit, and watching <i>Saturday Night Live</i> with his father.",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,3 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,4.609756,4.8292685,4.625,61S+J8wOQQL,False,1/28/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
victor.tolbert@gmail.com,9/6/2021 12:22:46PM,B08RSMNZ29,us,Episode 0: History of Sketch Audio Trailer,,"Elle Key, Keegan-Michael Key",Keegan-Michael Key,1,"<p>From the beginning of time, there have been many monumental questions that have perplexed the human race such as: Why are we here? What is the meaning of life? And... Who’s on first? </p> <p>In <i>The History of Sketch Comedy</i>, Emmy and Peabody-winning actor, writer and producer Keegan-Michael Key (Key & Peele, <i>The Prom</i>, <i>Jingle Jangle</i>) embarks listeners on an epic, insightful and utterly entertaining voyage through the annals of sketch comedy. Key takes us from the early flatulence jokes of Ancient Greece and the acting troupes of Europe in the 1500s, to the rise of The Second City in Chicago and his own comedy origins on the ball fields near Detroit’s 8 Mile. Equal parts masterclass, personal odyssey and virtuoso performance; Key dissects the landmark characters, concepts and performers that pushed the boundaries and forged new ground in the comedy pantheon, and along the way reveals his own experiences of discovering and being influenced by them. </p> <p>Over the course of ten half-hour chapters, one of the most beloved voices of our time treats listeners to a private, millennia-spanning interpretation of sketch comedy history, from its humble past to its immodest present.</p>",Audible Originals,False,The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,11 : The History of Sketch Comedy: A Journey Through the Art and Craft of Humor With Keegan-Michael Key,4.5,4.3939395,4.3939395,61oVQCP8P-L,False,1/4/2021 8:00:00AM,Performing Arts,0,0,0,,NotLiberated,,Episode,"128 Kbps, 44.1 kHz, Stereo",English,,
